timestamp,open,high,low,close,volume
2025-03-27 19:33:00,601.9494,601.9494,601.9494,601.9494,83.0
2025-03-27 19:34:00,601.95,601.95,601.4767,601.49,46.0
2025-03-27 19:35:00,601.95,601.95,601.03,601.675,172.0
2025-03-27 19:36:00,601.5,601.94,601.03,601.94,155.0
2025-03-27 19:37:00,601.5,601.95,601.45,601.485,79.0
2025-03-27 19:38:00,601.48,601.5,601.0,601.0,567.0
2025-03-27 19:39:00,601.01,601.375,601.01,601.37,24.0
2025-03-27 19:40:00,601.375,601.75,600.5,600.5,608.0
2025-03-27 19:41:00,601.0,601.0,600.525,600.525,73.0
2025-03-27 19:42:00,600.99,601.22,600.75,600.75,53.0
2025-03-27 19:43:00,601.0,601.5,600.75,601.1,80.0
2025-03-27 19:44:00,601.1,601.22,601.1,601.125,339.0
2025-03-27 19:45:00,601.25,601.5,601.0125,601.15,253.0
2025-03-27 19:46:00,601.15,601.25,601.0,601.125,759.0
2025-03-27 19:47:00,601.0,601.25,600.8,600.905,342.0
2025-03-27 19:48:00,601.24,601.24,600.88,600.88,139.0
2025-03-27 19:49:00,600.8933,601.25,600.51,601.25,46.0
2025-03-27 19:50:00,601.25,601.7,600.88,601.7,1011.0
2025-03-27 19:51:00,601.25,601.7,601.035,601.25,163.0
2025-03-27 19:52:00,601.7,602.4,601.23,602.4,37.0
2025-03-27 19:53:00,601.8,601.9,601.65,601.7,25.0
2025-03-27 19:54:00,601.5,601.6899,601.14,601.48,104.0
2025-03-27 19:55:00,601.3,601.6727,601.0,601.0,11.0
2025-03-27 19:56:00,601.0,601.35,601.0,601.15,125.0
2025-03-27 19:57:00,601.15,601.3,601.0,601.15,333.0
2025-03-27 19:58:00,601.0,602.4,600.5,601.0,154.0
2025-03-27 19:59:00,601.13,601.3,600.5,601.225,25.0
