timestamp,open,high,low,close,volume
2025-03-27 18:59:00,111.6288,111.63,111.61,111.6198,2862.0
2025-03-27 19:00:00,111.6197,111.63,111.6,111.6,4284.0
2025-03-27 19:01:00,111.59,111.61,111.55,111.57,5514.0
2025-03-27 19:02:00,111.58,111.6,111.53,111.58,4094.0
2025-03-27 19:03:00,111.6,111.6,111.55,111.56,2357.0
2025-03-27 19:04:00,111.555,111.56,111.5307,111.5307,5701.0
2025-03-27 19:05:00,111.56,111.56,111.5,111.51,11626.0
2025-03-27 19:06:00,111.515,111.59,111.4602,111.473,18998.0
2025-03-27 19:07:00,111.53,111.57,111.48,111.55,3233.0
2025-03-27 19:08:00,111.515,111.55,111.5,111.5418,1088.0
2025-03-27 19:09:00,111.52,111.54,111.5,111.53,4271.0
2025-03-27 19:10:00,111.51,111.5296,111.5,111.52,2267.0
2025-03-27 19:11:00,111.52,111.53,111.5,111.51,3241.0
2025-03-27 19:12:00,111.5,111.58,111.45,111.5111,9182.0
2025-03-27 19:13:00,111.51,111.54,111.51,111.5199,3513.0
2025-03-27 19:14:00,111.5199,111.52,111.43,111.4983,9661.0
2025-03-27 19:15:00,111.47,111.5,111.441,111.4793,1206.0
2025-03-27 19:16:00,111.48,111.48,111.42,111.45,7556.0
2025-03-27 19:17:00,111.44,111.45,111.42,111.44,4020.0
2025-03-27 19:18:00,111.45,111.49,111.42,111.451,7572.0
2025-03-27 19:19:00,111.45,111.49,111.42,111.45,9134.0
2025-03-27 19:20:00,111.44,111.45,111.42,111.4203,2149.0
2025-03-27 19:21:00,111.43,111.49,111.4,111.455,16681.0
2025-03-27 19:22:00,111.46,111.48,111.39,111.42,7990.0
2025-03-27 19:23:00,111.41,111.47,111.3,111.36,16719.0
2025-03-27 19:24:00,111.36,111.4,111.34,111.3997,5017.0
2025-03-27 19:25:00,111.375,111.4,111.35,111.4,4333.0
2025-03-27 19:26:00,111.39,111.4,111.34,111.355,3467.0
2025-03-27 19:27:00,111.36,111.36,111.35,111.35,2600.0
2025-03-27 19:28:00,111.35,111.36,111.3,111.335,9648.0
2025-03-27 19:29:00,111.3496,111.36,111.32,111.35,2146.0
2025-03-27 19:30:00,111.34,111.35,111.29,111.329,8031.0
2025-03-27 19:31:00,111.2925,111.34,111.2907,111.3109,9662.0
2025-03-27 19:32:00,111.32,111.35,111.3,111.3195,5965.0
2025-03-27 19:33:00,111.3196,111.32,111.27,111.3,7399.0
2025-03-27 19:34:00,111.3,111.32,111.29,111.32,5221.0
2025-03-27 19:35:00,111.32,111.35,111.3,111.3374,8517.0
2025-03-27 19:36:00,111.32,111.34,111.31,111.32,5917.0
2025-03-27 19:37:00,111.31,111.32,111.29,111.31,4028.0
2025-03-27 19:38:00,111.3,111.31,111.2805,111.3093,2635.0
2025-03-27 19:39:00,111.29,111.31,111.28,111.3,3086.0
2025-03-27 19:40:00,111.3,111.3,111.26,111.28,8860.0
2025-03-27 19:41:00,111.29,111.29,111.25,111.26,14363.0
2025-03-27 19:42:00,111.2599,111.3,111.25,111.2993,9497.0
2025-03-27 19:43:00,111.29,111.31,111.29,111.2903,11661.0
2025-03-27 19:44:00,111.2902,111.31,111.29,111.29,6128.0
2025-03-27 19:45:00,111.2998,111.3,111.27,111.2702,5286.0
2025-03-27 19:46:00,111.2703,111.31,111.27,111.309,7303.0
2025-03-27 19:47:00,111.309,111.31,111.28,111.28,6053.0
2025-03-27 19:48:00,111.29,111.3,111.28,111.3,3733.0
2025-03-27 19:49:00,111.2997,111.31,111.2801,111.29,10103.0
2025-03-27 19:50:00,111.3,111.31,111.29,111.2998,4175.0
2025-03-27 19:51:00,111.3,111.31,111.29,111.295,11357.0
2025-03-27 19:52:00,111.3,111.31,111.3,111.31,9335.0
2025-03-27 19:53:00,111.31,111.31,111.29,111.31,6087.0
2025-03-27 19:54:00,111.3095,111.31,111.29,111.3,5734.0
2025-03-27 19:55:00,111.29,111.31,111.27,111.2703,8940.0
2025-03-27 19:56:00,111.28,111.28,111.25,111.26,18162.0
2025-03-27 19:57:00,111.26,111.26,111.25,111.26,10779.0
2025-03-27 19:58:00,111.255,111.3,111.25,111.27,8961.0
2025-03-27 19:59:00,111.27,111.28,111.25,111.265,16378.0
